id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Sqrt(Abs(x6)) * ((Log(((Abs(t0) ^ x17) / (((Abs(x4) ^ (Abs(x0) ^ t1)) + t2) + x20))) / x22) + t3)) * x12) + ((x5 * t4) + x1)),-1.214924092463234;0.8333294858000372;0.4675405353335058;0.1669901501490666;11.936949955463552,29,1371.344897177027,1084.6993455615204,0.8320325665259147,0.8429766407390765
