id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((((Abs((x5 + x22)) ^ t0) + (x1 + x17)) - (x4 + ((x8 + x21) / t1))) - ((((x8 - (x0 * t2)) + x4) + t3) + x8)),1.3719588747193303;3.6384099742159415;-31.089049723892703;-325.02261705521965,29,1414.2626296214498,1155.0310865792867,0.8267758427184635,0.832795269944977
