Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,(0.6029293022540898)(X_1 + ((X_3)^(-1))((X_1)(X_1) + sin(X_1))),11,532.4438205838475,1250.6080341378909,532.4438205838475,1250.6080341378909,0.6537997453273402,0.21384082832477824
1,(-9.026902135816828)((-2252.5942890434453)((X_3)^(-1)) + (X_12)^(-1)),10,674.2375742647969,705.4214968877851,674.2375742647969,705.4214968877851,0.5616040399071724,0.5565568391238647
2,X_5 + (-0.003986780818606703)(((X_3)^(-1))(-2967167.8684701254 - (X_5))),10,3001.5538074485185,2267.102575811381,3001.5538074485185,2267.102575811381,-0.9516400648859231,-0.4251495548173665
3,(-0.33891549395208675)(-1099.410254741136 + X_12 - (X_2)),7,317.7101988846955,402.0973778812607,317.7101988846955,402.0973778812607,0.7934216765904565,0.7472329195887316
4,(-0.3396608645399308)(-1098.474306611614 + X_12),5,319.1117333522394,406.4319248412063,319.1117333522394,406.4319248412063,0.7925103849746309,0.7445081299227454
5,(-4.041613370395771)(-1 + X_3 + (-32.79254013597579)(log(X_3))),9,651.5083534509616,649.9284324867984,651.5083534509616,649.9284324867984,0.5763828047834973,0.5914409757616668
6,(0.0007213510946109344)((28172350.79480879)((X_3)^(-1)) + X_3),8,674.4317529813959,705.7104536127512,674.4317529813959,705.7104536127512,0.5614777829791365,0.5563751946970351
7,(13.258025270879205)(91.77247265288693 + (-12.350177507576177)(log(X_12))),8,328.02279852985583,422.80394927736313,328.02279852985583,422.80394927736313,0.7867163219868915,0.7342163224034948
8,(-0.33966086453993083)(-1098.4743066116146 + X_12),5,319.1117333522395,406.4319248412067,319.1117333522395,406.4319248412067,0.7925103849746309,0.7445081299227452
9,X_2 + (0.000314885045168272)((64449085.06089625)((X_3)^(-1)) + X_5),11,665.3907984586342,686.9918038981482,665.3907984586342,686.9918038981482,0.5673563013077592,0.5681421414563811
10,(-0.16983043226996544)(-2196.948613223231 + (2)(X_12)),7,319.11173335223947,406.4319248412081,319.11173335223947,406.4319248412081,0.7925103849746309,0.7445081299227443
11,(126176.3556017208)(((X_1 + X_12)^(-1))(sqrt(exp((((((X_0)^(-2))(X_1))^(X_1))^(X_7))^(sqrt((((X_0)(X_0))(((X_1)^(-1))(X_12 - (((X_0)^(-1))(X_1)))))^(((X_5)(log(X_12)))^(X_5)))))))),31,386.72834985452425,553.4887881066096,386.72834985452425,553.4887881066096,0.748545390080849,0.6520650153272265
12,(-0.37674757109460727)(-1054.412917214719 + X_3 + X_12 - (X_0)),9,185.97425256304223,361.5407629946102,185.97425256304223,361.5407629946102,0.879077695879196,0.7727276820521916
13,(-0.33966086453993083)(-1098.4743066116139 + X_12),5,319.1117333522395,406.4319248412059,319.1117333522395,406.4319248412059,0.7925103849746309,0.7445081299227456
14,(-5.8884576084700316e-05)(-3273323.3540428677 + X_4 - (X_12)),7,1538.2953691680073,1605.1705015867492,1538.2953691680073,1605.1705015867492,-0.00021491090602654417,-0.009044782600365897
15,(-0.339660864539931)(-1098.4743066116182 + X_12),5,319.1117333522395,406.4319248412121,319.1117333522395,406.4319248412121,0.7925103849746309,0.7445081299227418
16,(-10.258739398636868)(74.25791581432375 + X_12 + (-0.9702896435391972)(108.00670085583191 + X_12 + log(X_9))),13,196.26659437878843,227.2054126392905,196.26659437878843,227.2054126392905,0.8723855131172998,0.8571737793738361
17,(-0.3396608645399308)(-1098.474306611615 + X_12),5,319.1117333522394,406.43192484120766,319.1117333522394,406.43192484120766,0.7925103849746309,0.7445081299227445
18,(0.004153287870206173)(X_12 + (80.19868078759217)(1 + X_12)),8,5341.230102635558,4624.374874863258,5341.230102635558,4624.374874863258,-2.4729208046213236,-1.9069817416008696
