-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,43604,14746.49,14775.74,65.64496,51.451733,0.9486333,0.94244397,14746.49,12250.666,7.568,8,"(exp(log(abs(-738.7563)) - (log(abs(X1) * 114.72746)) [likelihood params: Float32[8.102152]]"
2,68860,14671.494,14697.733,63.34201,49.367874,0.95043534,0.9447751,14671.494,12178.463,7.368,6,"(pdiv(exp(10.46841), X1) - 38.396175) [likelihood params: Float32[-7.958787]]"
3,93618,14501.627,14547.516,58.420074,47.50984,0.95428675,0.9468535,14501.627,12093.809,8.42,15,"(abs(((pdiv(pdiv(X1, -106.08674), -33.587914) * 57.8361) + pdiv(0.17511335, 24036.814))) ^ pdiv(832.1032, X1)) [likelihood params: Float32[7.643309]]"
4,116386,14501.626,14547.519,58.42006,47.50986,0.95428675,0.9468535,14501.626,12093.809,9.98,15,"(abs(((pdiv(pdiv(X1, -106.08674), -33.58791) * 57.8361) + pdiv(0.1751076, 24036.814))) ^ pdiv(832.1032, X1)) [likelihood params: Float32[7.643308]]"
5,138452,14476.643,14518.189,57.729153,46.182346,0.95482737,0.9483385,14476.643,12048.5205,12.122,14,"pdiv(365.6973, exp(((pdiv(pdiv(X1, -135.37782), -115.69638) * 78.33629) + pdiv(-0.880001, 24036.814)))) [likelihood params: Float32[7.597969]]"
6,164947,14475.995,14530.37,57.71136,46.17725,0.9548413,0.94834423,14475.995,12048.251,14.27,20,"pdiv(369.00284, exp(((pdiv(pdiv(X1, -135.28944), -115.592995) * 78.48993) + pdiv((23.446005 + (pdiv(35186.242, X1) - 61.942837)), 24036.814)))) [likelihood params: Float32[7.5967994]]"
7,192478,14449.565,14514.288,56.98956,45.266033,0.9554061,0.9493636,14449.565,12015.056,17.766,18,"(14.730511 + (pdiv(35485.645, X1) - ((X2 * -0.014652301) + ((log(abs(-10.496478) - (4.7164426 * -2.6932323)) * 3.8829699)))) [likelihood params: Float32[7.549136]]"
8,219318,14447.764,14535.8545,56.940727,44.918022,0.95544434,0.94975287,14447.764,12003.737,19.714,26,"(-44.492733 + (pdiv(35485.58, X1) - ((X2 * -0.014652298) + ((log(abs(-8.763333) - (11.576484 * 0.18805756)) * (118.10276 + (120.649635 + pdiv((X1 * 589260.6), -1.7251248e6))))))) [likelihood params: Float32[7.545902]]"
9,250775,14336.897,14419.07,54.011044,42.52917,0.9577368,0.9524251,14336.897,11908.992,21.19,26,"pdiv(376.3453, exp(((pdiv(pdiv(X1, -134.96022), -115.22579) * 79.10728) + pdiv((23.336992 + (pdiv(35186.285, (X2 + (pdiv(35186.137, X1) - 70.38602))) - 62.051857)), 24036.754)))) [likelihood params: Float32[7.3769712]]"
10,287136,14336.896,14419.067,54.01102,42.529118,0.9577368,0.9524252,14336.896,11908.988,22.652,26,"pdiv(376.3453, exp(((pdiv(pdiv(X1, -134.96022), -115.22581) * 79.10725) + pdiv((23.336992 + (pdiv(35186.285, (X2 + (pdiv(35186.137, X1) - 70.38602))) - 62.051857)), 24036.754)))) [likelihood params: Float32[7.376957]]"
