id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,973.9430379746686,"t[0]","$$\theta_{0}$$",973.9430379746686,1,1.1911164433464186e7,9941999.329634663,8625005.280372288,9941999.329634663,1.7763568394002505e-15,-5.252104156199255e-3,-3.6427131731464613e-3,251686.52879608585,229999.08897188207,215683.5415800243
1,0,(9477.981926873808 / x2),"(t[0] / x[:, 2])","$$\frac{\theta_{0}}{x_{2}}$$",9477.981926873808,3,1.218617231446486e7,9820993.979214698,2.4253462435811352e7,9820993.979214698,-2.3088244859421403e-2,6.982948280511825e-3,-1.8222372104878302,254571.2168699626,228602.38500156818,361232.7511646799
2,0,((x1 * 3971.486798154704) / x2),"((x[:, 1] * t[0]) / x[:, 2])","$$\frac{\left(x_{1} \cdot \theta_{0}\right)}{x_{2}}$$",3971.486798154704,5,1.2123713669602523e7,9691114.29979614,2.4861902662424605e7,9691114.29979614,-1.7844538821172096e-2,2.011529889669672e-2,-1.8930379323414699,253924.43645203466,227094.8287749485,365731.916104313
3,0,((7034.891900452414 * Sqrt(x1)) / x2),"((t[0] * np.sqrt(x[:, 1])) / x[:, 2])","$$\frac{\left(\theta_{0} \cdot \operatorname{sqrt}(x_{1})\right)}{x_{2}}$$",7034.891900452414,6,1.2105890797833018e7,9689889.540799588,2.5640965012351103e7,9689889.540799588,-1.6348222330113238e-2,2.0239136317878104e-2,-1.9836929783610504,253740.91442652457,227083.22306631756,371409.8221774537
4,0,((1.2457993571872756 / (x1 + -2.9925752745822756)) * 10.693136812201024),"((t[0] / (x[:, 1] + t[1])) * t[2])","$$\left(\frac{\theta_{0}}{\left(x_{1} + \theta_{1}\right)} \cdot \theta_{2}\right)$$",1.2457993571872756;-2.9925752745822756;10.693136812201024,7,1.0511823588922324e7,8956688.628836991,7648431.785184289,8956688.628836991,0.11748144796074345,9.437430119589962e-2,0.10999557926406822,236495.61381544653,218353.08263806757,203159.55213623706
5,0,((x2 + -105.95331524778337) / Sin((4215.902230053827 - x0))),"((x[:, 2] + t[0]) / np.sin((t[1] - x[:, 0])))","$$\frac{\left(x_{2} + \theta_{0}\right)}{\operatorname{sin}(\left(\theta_{1} - x_{0}\right))}$$",-105.95331524778337;4215.902230053827,8,9884633.049477983,8608661.736070104,7291025.306002218,8608661.736070104,0.17013713439239575,0.12956387973610584,0.1515849344947554,229354.1476819967,214083.9312714433,198373.7310169417
6,0,((x1 * (361.00855694635106 / (-1.7102222437032746 + Sqrt(x1)))) / x2),"((x[:, 1] * (t[0] / (t[1] + np.sqrt(x[:, 1])))) / x[:, 2])","$$\frac{\left(x_{1} \cdot \frac{\theta_{0}}{\left(\theta_{1} + \operatorname{sqrt}(x_{1})\right)}\right)}{x_{2}}$$",361.00855694635106;-1.7102222437032746,10,1.0060135953195369e7,8097017.231183398,1.0153715236818154e8,8097017.231183398,0.15540281478009033,0.1812971074365164,-10.815299791477715,231379.2944855346,207648.3986397979,738389.5247974005
7,0,(Exp(Sin((x1 * -3063.5126545076805))) * (x1 * (x0 * 191.77049116640845))),"(np.exp(np.sin((x[:, 1] * t[0]))) * (x[:, 1] * (x[:, 0] * t[1])))","$$\left(\operatorname{exp}(\operatorname{sin}(\left(x_{1} \cdot \theta_{0}\right))) \cdot \left(x_{1} \cdot \left(x_{0} \cdot \theta_{1}\right)\right)\right)$$",-3063.5126545076805;191.77049116640845,11,9252584.011697318,8058973.379506703,6975442.200193738,8058973.379506703,0.22320071531358043,0.18514378461685055,0.18830754210474854,221926.03439626898,207161.81550601753,194051.61401518076
8,0,(451.29693209884107 * Exp((x1 * Sin((Sin((-0.8863113263422546 - x0)) * x1))))),"(t[0] * np.exp((x[:, 1] * np.sin((np.sin((t[1] - x[:, 0])) * x[:, 1])))))","$$\left(\theta_{0} \cdot \operatorname{exp}(\left(x_{1} \cdot \operatorname{sin}(\left(\operatorname{sin}(\left(\theta_{1} - x_{0}\right)) \cdot x_{1}\right))\right))\right)$$",451.29693209884107;-0.8863113263422546,12,7646561.132686057,6421137.629938207,5165827.987699861,6421137.629938207,0.35803412207095575,0.3507480840064461,0.3988820355670467,201812.33433146466,184990.96469844162,167089.35186314437
9,0,((Exp((Sin((x0 * -1002.6585020092674)) * Exp(Sin((x1 + 67.67446245182094))))) * 732.9606893907143) + x0),"((np.exp((np.sin((x[:, 0] * t[0])) * np.exp(np.sin((x[:, 1] + t[1]))))) * t[2]) + x[:, 0])","$$\left(\left(\operatorname{exp}(\left(\operatorname{sin}(\left(x_{0} \cdot \theta_{0}\right)) \cdot \operatorname{exp}(\operatorname{sin}(\left(x_{1} + \theta_{1}\right)))\right)) \cdot \theta_{2}\right) + x_{0}\right)$$",-1002.6585020092674;67.67446245182094;732.9606893907143,15,4158100.4774149107,4023807.075838802,3085348.281096973,4023807.075838802,0.650907306280417,0.5931461675270302,0.6409756029980531,148999.76168476773,146584.4883414892,129285.57743163027
