id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,194.7619047619048,194.7619047619048,1,1355.9909297052156,1896.4246547103692,1593.9201814058963,0.0,-1.725087429493688e-2,-1.972588793009322e-3,1355.9909297052156,1896.4246547103692,1593.9201814058963,1355.9909297052156,1896.4246547103692,1593.9201814058963
1,(1.4243606860429288 * x1),1.4243606860429288,3,719.9622598140622,1241.709666138073,1181.2327231528975,0.46905082914486906,0.3339412455105736,0.2574516444477296,719.9622598140622,1241.709666138073,1181.2327231528975,723.2580966800666,1245.0055030040774,1184.5285600189018
2,(170.10520592148399 / (x12 / x6)),170.10520592148399,5,449.16141296823633,661.0312716796368,822.8146070232657,0.6687578042532472,0.6454197969942013,0.48276099925617366,449.16141296823633,661.0312716796368,822.8146070232657,456.0928847738358,667.9627434852363,829.7460788288652
3,((Log(x12) * -148.03272037066145) + 1117.8718793140233),-148.03272037066145;1117.8718793140233,6,185.55250236983238,633.5685568980821,480.86276449089917,0.8631609560912252,0.6601509230384972,0.6977192994908101,185.55250236983238,633.5685568980821,480.86276449089917,195.20912984443697,643.2251843726867,490.51939196550376
4,(((-0.23862181355534504 * x12) + x1) + 182.3282895173849),-0.23862181355534504;182.3282895173849,7,163.7169003447735,632.5694805441855,548.5919733821281,0.8792640151506289,0.660686832172543,0.6551432586317316,163.7169003447735,632.5694805441855,548.5919733821281,174.98296573181221,643.8355459312241,559.8580387691668
5,Sqrt(Abs((((-120.28742777918818 * x12) + x0) + 101959.11493402526))),-120.28742777918818;101959.11493402526,9,213.78114650603104,611.0759957817664,485.11980485942945,0.8423432326700697,0.6722160358832776,0.6950432321391248,213.78114650603104,611.0759957817664,485.11980485942945,228.11522225985547,625.4100715355909,499.4538806132539
6,((((-109861.05683708741 * x12) + x11) / 352944.3989885171) + 357.74873403549793),-109861.05683708741;352944.3989885171;357.74873403549793,9,186.53799880704253,597.2230940462138,451.7918279050433,0.8624341839457622,0.6796467958488852,0.7159939169587157,186.53799880704253,597.2230940462138,451.7918279050433,202.66383403009502,613.3489292692663,467.9176631280958
7,Sqrt(Abs((((x1 * x0) + (x3 * -1107.360651669012)) + 144109.07288060777))),-1107.360651669012;144109.07288060777,11,872.2166231998139,543.4226474891258,688.9885492822182,0.35676809918674857,0.7085056018983215,0.5668869442608274,872.2166231998139,543.4226474891258,688.9885492822182,891.675724690367,562.881748979679,708.4476507727713
8,((x0 + ((-87.54048270375242 / x4) * (-149.43502108837424 - Log(x9)))) + -72.93198878190137),-87.54048270375242;-149.43502108837424;-72.93198878190137,12,870.8758306620737,318.74444537247507,949.6154739054624,0.35775689085811435,0.8290240189999403,0.4030512406789978,870.8758306620737,318.74444537247507,949.6154739054624,897.2425255901082,345.1111403005097,975.9821688334971
9,Sqrt(Abs(((((575.8865776258276 * x12) + (-47865.698060867406 * x2)) / Log((x11 + x0))) + -98695.16479751263))),575.8865776258276;-47865.698060867406;-98695.16479751263,16,186.1325288063264,279.4762439972962,266.78067023776026,0.8627332051204867,0.8500876621463593,0.8322959192584611,186.1325288063264,279.4762439972962,266.78067023776026,220.6713052012371,314.0150203922069,301.319446632671
