id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,190.49999999999997,190.49999999999997,1,1490.4500000000003,1591.7045454545455,1654.7500000000005,-2.220446049250313e-16,-1.0515329012950048e-4,-6.431902235086051e-2,1490.4500000000003,1591.7045454545455,1654.7500000000005,1490.4500000000003,1591.7045454545455,1654.7500000000005
1,(262.90000000000003 - x5),262.90000000000003,3,954.79,888.4099999999985,1239.4849999999988,0.3593948136468852,0.44179124086075205,0.20277536581444044,954.79,888.4099999999985,1239.4849999999988,958.0858368660043,891.7058368660029,1242.780836866003
2,(100.06094532571991 + (6084.859862353363 / x5)),100.06094532571991;6084.859862353363,5,901.3270381939052,483.78991032110065,1086.3103145059272,0.39526516274017565,0.6960234964437252,0.30129582601323224,901.3270381939052,483.78991032110065,1086.3103145059272,908.2585099995047,490.7213821267001,1093.2417863115265
3,(22835.383909111868 / (x12 / Log(x4))),22835.383909111868,6,592.4881099819155,469.5469504538052,320.6124745577093,0.6024770304391858,0.7049726808900879,0.7937851908295808,592.4881099819155,469.5469504538052,320.6124745577093,602.1447374565201,479.2035779284098,330.26910203231387
4,(-15.537983508417405 + ((4624.782936364702 / x5) + x1)),-15.537983508417405;4624.782936364702,7,790.1399804702856,256.6234677257537,778.4735402800258,0.4698648190343281,0.8387574796713184,0.49929342963175705,790.1399804702856,256.6234677257537,778.4735402800258,801.4060458573243,267.8895331127924,789.7396056670644
5,(36.00798290154769 + ((5853.516430599753 / x5) + Log((Abs(x9) ^ 19.404339240274613)))),36.00798290154769;5853.516430599753;19.404339240274613,11,314.78515491695737,134.92528175389705,451.9284245731493,0.7887985810211967,0.9152232931818007,0.7093240555889054,314.78515491695737,134.92528175389705,451.9284245731493,334.2442564075105,154.3843832444502,471.3875260637024
6,(115.32558359351717 + ((1651.0175605998948 / (x4 / Log(x9))) + ((-6.564332661568858 * x9) / x0))),115.32558359351717;1651.0175605998948;-6.564332661568858,14,345.7042023308744,95.77021815641933,623.2978340312085,0.7680538076883663,0.9398253344293851,0.5991009268170391,345.7042023308744,95.77021815641933,623.2978340312085,374.81638391439213,124.88239973993703,652.4100156147261
7,((((20564.754246109173 * x9) / (Abs(x9) ^ 94532.43127267234)) + (6.049272917683204 / (x4 / x7))) + 106.89980927427776),20564.754246109173;94532.43127267234;6.049272917683204;106.89980927427776,16,1006.3966541643246,528.1858338499629,1145.3538344507006,0.3247699324604485,0.6681285004577646,0.2633196112232188,1006.3966541643246,528.1858338499629,1145.3538344507006,1037.588277289522,559.3774569751605,1176.5454575758981
8,(106.6140047679231 + ((86.4752613480127 / (x4 / (Log((Abs(x9) ^ 18.292630831835176)) + Sqrt(Abs((117.20834824395985 * Sin((x5 * x4)))))))) + ((-5.472135861772824 * x9) / x0))),106.6140047679231;86.4752613480127;18.292630831835176;117.20834824395985;-5.472135861772824,26,325.7504131802916,58.78878514291803,579.1950562379851,0.781441569203736,0.9630616327979962,0.6274674023232127,325.7504131802916,58.78878514291803,579.1950562379851,385.38817277520366,118.42654473783004,638.8328158328972
9,((((-5.296037167871871 * x9) / x0) + (122.16406679094523 / (x4 / (Log((Abs(x9) ^ 13.393424041141296)) + Sqrt(Abs((x0 + ((Log((Abs(x9) ^ -23.080951592401316)) + 12.295741248146069) + x0)))))))) + 100.47130598155944),-5.296037167871871;122.16406679094523;13.393424041141296;-23.080951592401316;12.295741248146069;100.47130598155944,31,299.09042941280177,69.22752839106005,549.9686168743566,0.799328773583279,0.9565027265322872,0.6462655623898654,299.09042941280177,69.22752839106005,549.9686168743566,363.56281201663506,133.69991099489334,614.4409994781898
10,(111.5486575661036 + ((40.73892381267021 / (x4 / (Log((Abs(x9) ^ 39.65400323407304)) + Sqrt(Abs((Sin((((Sin(x7) / (x7 * x6)) - x11) - x1)) * -159.65771676093163)))))) + ((-6.464438444602412 * x9) / x0))),111.5486575661036;40.73892381267021;39.65400323407304;-159.65771676093163;-6.464438444602412,33,332.76175489014497,78.29766329229705,668.2259763611102,0.7767373914655675,0.9508037488660688,0.5702035849100433,332.76175489014497,78.29766329229705,668.2259763611102,418.7120052795782,164.24791368173027,754.1762267505434
11,(73.0107875800743 + ((-156.0245455153517 / (x5 / (-22.956307276784795 + (Sin((x8 - Log((((Abs(x1) ^ x10) + Sqrt(Abs(x11))) / x5)))) - Log((Abs(x9) ^ Sqrt(Abs(x5)))))))) + ((-2.0650721215185572 * x9) / x0))),73.0107875800743;-156.0245455153517;-22.956307276784795;-2.0650721215185572,36,319.32702955857405,65.53491484715404,463.34411851532104,0.785751263337533,0.9588228818933531,0.7019815928507342,319.32702955857405,65.53491484715404,463.34411851532104,408.04986867024706,154.25775395882704,552.066957626994
12,(107.20554588002666 + (((65.09858006113139 / (x4 / (Log((Abs(x9) ^ 23.24513689910734)) + Sqrt(Abs((Sqrt(Abs(x4)) + (x3 + x11))))))) + ((Sqrt(Abs((Abs(x4) ^ Sin(x1)))) * x0) / x0)) + ((-4.95174564674193 * x9) / x0))),107.20554588002666;65.09858006113139;23.24513689910734;-4.95174564674193,39,321.7449217163042,59.32350502905003,699.302043613283,0.7841290068661786,0.9627256558007485,0.5502157622683499,321.7449217163042,59.32350502905003,699.302043613283,411.47287092322296,149.0514542359688,789.0299928202018
13,(109.2353093564823 + (((58.962837625741834 / (x4 / (Log((Abs(x9) ^ 25.751416690901273)) + Sqrt(Abs((Sqrt(Abs(((2.118246301790875 * x9) / x0))) + (x3 + x11))))))) + ((Sqrt(Abs((Abs(x4) ^ Sin(x1)))) * x0) / x0)) + ((-5.64510720553966 * x9) / x0))),109.2353093564823;58.962837625741834;25.751416690901273;2.118246301790875;-5.64510720553966,43,322.5341430126348,67.398190927276,699.3630922295721,0.7835994880655944,0.9576521420000395,0.5501764963951941,322.5341430126348,67.398190927276,699.3630922295721,422.81832153801463,167.68236945265582,799.6472707549519
14,(115.28309112999382 + ((126.56046827852614 / (x4 / (Log((Abs(x9) ^ 7.471358016444836)) + (Log(x3) + Sqrt(Abs((Log((Abs(x9) ^ 63.11142256679644)) + ((-145.72625242895734 * x9) / ((Sin((Sin(x8) - Sin(x10))) * x6) + x12))))))))) + ((x1 * -3.117949180393688) / x0))),115.28309112999382;126.56046827852614;7.471358016444836;63.11142256679644;-145.72625242895734;-3.117949180393688,43,310.4265251586459,45.70919703077215,525.5813553744409,0.7917229526930485,0.9712798435904607,0.661951210564759,310.4265251586459,45.70919703077215,525.5813553744409,426.0413954744925,161.32406734661873,641.1962256902875
