id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,21.503785431721358,21.503785431721358,1,251.34973085663836,220.55866210118185,249.79345112170586,0.0,-2.083313995828062e-3,-1.9086542126578454e-3,251.34973085663836,220.55866210118185,249.79345112170586,251.34973085663836,220.55866210118185,249.79345112170586
1,(21.855136783072695 - x0),21.855136783072695,3,241.71454426933246,212.21050494594525,240.71586843430134,3.8333785178395474e-2,3.584559302682966e-2,3.450106194683544e-2,241.71454426933246,212.21050494594525,240.71586843430134,245.0103811353368,215.50634181194957,244.01170530030566
2,(23.107506074152933 - Exp(x0)),23.107506074152933,4,235.07504584624226,206.47859160815443,234.4688283806529,6.474916426180155e-2,6.188789242396375e-2,5.955761753248978e-2,235.07504584624226,206.47859160815443,234.4688283806529,240.6202232907218,212.02376905263398,240.01400582513244
3,(0.2483934253753265 * (85.03774685775963 + x0)),0.2483934253753265;85.03774685775963,5,253.89997575556322,223.18943948588463,252.61156769650168,-1.014620103325048e-2,-1.4035953238982435e-2,-1.321197450463929e-2,253.89997575556322,223.18943948588463,252.61156769650168,260.8314475611627,230.12091129148408,259.5430395021011
4,((-21.470494840709083 * x0) + (30.460775100523406 - x7)),-21.470494840709083;30.460775100523406,7,143.67334632280966,134.90775190417722,151.4111760568005,0.42839267886562316,0.3870619007933288,0.3926975789212642,143.67334632280966,134.90775190417722,151.4111760568005,156.21566260740605,147.4500681887736,163.9534923413969
5,((30.280265178895473 - (Abs(-7.238233659354844) ^ x8)) + (-18.025428552333548 * x0)),30.280265178895473;-7.238233659354844;-18.025428552333548,10,140.70297287932192,128.56271531925447,146.8018926736537,0.4402103698309736,0.41588985625819874,0.41118517693696777,140.70297287932192,128.56271531925447,146.8018926736537,158.21616422081973,146.07590666075228,164.3150840151515
6,(Abs(30.42869911746834) ^ Sin((x0 + (Sin((Abs(7.857240221017833) ^ x8)) + 0.5671180987722604)))),30.42869911746834;7.857240221017833;0.5671180987722604,13,141.3738754379733,133.2633178290739,148.95259735703104,0.43754117039970764,0.39453320086347177,0.4025588113326848,141.3738754379733,133.2633178290739,148.95259735703104,161.0832295994819,152.9726719905825,168.66195151853964
7,(((24.67616515808778 - ((17.66782830999853 * x0) + x2)) * (Abs(x3) ^ x8)) + 4.712695358225668),24.67616515808778;17.66782830999853;4.712695358225668,14,146.63560102004524,125.70255537078901,149.0748452051834,0.41660728849683404,0.4288846692136816,0.4020684815162995,146.63560102004524,125.70255537078901,149.0748452051834,175.1995205254161,154.26647487615986,177.63876471055426
8,(((23.635780152823873 * (Abs((0.4303145504354371 - x3)) ^ x0)) * (Abs(x3) ^ x8)) + (x5 + 0.7585568200004248)),23.635780152823873;0.4303145504354371;0.7585568200004248,17,148.8577047866771,125.05808412400921,150.99389451376933,0.40776660361104333,0.4318127513692209,0.3943712736771866,148.8577047866771,125.05808412400921,150.99389451376933,181.8160734467204,158.0164527840525,183.95226317381264
9,(((((4.049705895604042 * x0) + -5.8196878676338555) * -4.268564351122282) * (Abs(x3) ^ x8)) + (x2 + (((x3 + -3.7408956344422477) * x2) + x5))),4.049705895604042;-5.8196878676338555;-4.268564351122282;-3.7408956344422477,22,148.06664867914597,124.86375739589995,149.26104606056848,0.41091383637248324,0.43269565286058187,0.40132163948503585,148.06664867914597,124.86375739589995,149.26104606056848,194.20836480320656,171.00547351996056,195.40276218462907
