id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Exp(Sqrt(Abs((Sqrt(Abs((Abs(Exp(t0)) ^ Sin((x1 / Sqrt(Abs((Log((Sqrt(Abs((t1 / Exp(((x0 / t2) - (Abs((Abs(t3) ^ (Sqrt(Abs(Exp(((t4 + t5) * Exp((t6 - Sqrt(Abs(t7)))))))) + Sqrt(Abs((x1 * x0)))))) ^ t8)))))) / (Sin(t9) * Sin(t10)))) / t11)))))))) + t12)))),8.652303366654165;-0.6700135029261819;-4.908536737287538;-1.7427161235736837;-0.24501489426150724;9.746566027901284e-2;0.32356374254086684;-6.005603802096031e-2;-1.0100796822332625;0.9338698348559545;1.2333622348667297;2.9562755102811784;19.047072742953887,49,930738.4155391598,1439943.3832580664,0.9147175305763459,0.8324419942933107
