id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Sqrt(Abs(t0)) / (t1 - (t2 * t3))) * (((x0 + t4) + Exp((Sin((x0 * t5)) + (x2 - x2)))) / (t6 + Sin(x0)))) / (Sin(((x1 * Exp(Sin((Exp(t7) / (Abs(t8) ^ t9))))) + t10)) / Exp(Sin(Exp(((t11 - t12) - t13)))))),0.5653395651158586;-0.41702703383312356;3.6819327541401737e-3;-0.39897210392490606;0.5424030883834341;-0.9894420896760544;-0.18587386819220283;0.8554485526515416;-1.0194765986705574;-0.31746944053990256;0.27457579018436507;2.4134054167512756e-2;2.3894367457926696e-2;-0.4318841034197009,50,984010.5629147145,1425221.223780844,0.9098362661911681,0.8341551280945284
