id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((x1 + Sin(x1)) - ((Abs(t0) ^ Sqrt(Abs(t1))) * (Sqrt(Abs(Exp(((t2 / t3) + t4)))) / ((Exp((Abs((Sin(Sin(Exp(x1))) - (Abs(t5) ^ t6))) ^ t7)) / (Abs(Exp(x0)) ^ x1)) + ((t8 * t9) / ((Abs(Exp((Exp(Sin(Sin(t10))) * x1))) ^ t11) - t12)))))),-0.13475371867330638;-0.564222393354481;0.7525976295043276;0.161619151779139;0.1011496556843023;0.27693159166726494;0.3949604295771727;-0.820302963083412;2.5561602162433275e-3;-0.49461716344163725;-0.823580355297973;-6.952931134787317e-3;0.7263618302363841,50,1053270.3168511062,1553389.29825618,0.8757551750736914,0.8846457934533065
