id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Sqrt(Abs((Exp((t0 + (x1 + t1))) - t2))) + (Sqrt(Abs(x0)) / Sin(t3))) / Sqrt(Abs((Abs(Exp(Exp((((Abs(x0) ^ t4) * Sqrt(Abs((t5 / t6)))) * t7)))) ^ ((((Sin((Abs(x0) ^ x1)) - Exp(Log(Sqrt(Abs(t8))))) / t9) * x1) / Log((t10 - t11))))))),0.7740173309100464;-0.4974763839184615;0.6515257315897314;-0.17127908850780327;0.7197648474680816;0.5102471057903117;-0.33320465258203513;-0.5344733367478416;-0.8987330169212582;0.601690184832449;-0.4605099580787937;-0.4422283102930311,48,NaN,NaN,NaN,NaN
