id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Log(Sqrt(Abs(Exp(((t0 * x1) - (Log(Sqrt(Abs(Exp(((t1 * x1) - (x1 - t2)))))) * Sin((Sqrt(Abs(Exp(x0))) + t3)))))))) * Log(Sqrt(Abs(Exp((x2 - (((Sqrt(Abs(Log((Abs((x1 + ((x1 + x0) / x1))) ^ Sin(x1))))) * t4) + t5) - t6))))))),65.83582882063776;168.59183229220932;-2.6202006234260065;-0.33720983037694735;226.30908854725647;-126.9555336367692;127.81159369597835,48,1225038.823799908,1411640.5486197106,0.8888778764245221,0.8311357939308638
