id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sqrt(Abs(((Sqrt(Abs((x1 * x0))) - ((Abs(t0) ^ t1) * Sqrt(Abs(((Exp((Log(Sqrt(Abs(Sqrt(Abs(Sqrt(Abs(x2))))))) * Exp(Exp((Exp(Sin(t2)) / t3))))) - Sin(x0)) * (Abs((t4 / x2)) ^ t5)))))) * (Abs((Sqrt(Abs(t6)) - Sin(x0))) ^ (t7 / (t8 - ((t9 * t10) - x1))))))),0.8680916669951434;-0.33346669733651163;-0.2735036476146211;-0.2522493338538676;-1.810583331470237e-2;0.6075214733127937;-6.954408479513519e-3;-1.15453142420996;-2.1714900201295477;0.792650733486951;0.8195329724079277,50,897053.8480073432,1385002.8857901627,0.9178040079932225,0.8388351068943257
