Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.903,"x5 * 3.9489684"
5,4346.869,"(x5 * 5.465433) - x15"
6,4146.0874,"sqrtabs(x7 + x9) * x5"
7,4028.7615,"(x5 * 5.465433) - (x0 * 5.465433)"
8,3916.8503,"(x9 / 0.059121963) + (sqrtabs(x7) * x5)"
9,3183.6716,"((x5 * 7.565297) + 259.46368) - (x0 * 21.747122)"
13,3073.0159,"((-1054.0078 / (x5 / x4)) / x9) + ((663.39056 / x9) + 460.71005)"
15,2735.2168,"((-773.4053 / (x5 / x4)) / x9) + ((5.3764734 / (x9 / x5)) + 437.39856)"
17,2708.1594,"((((-744.56555 / (x5 / x4)) / x9) + (5.176095 / (x9 / x5))) + 421.1194) + x7"
19,2707.3877,"(((((x9 + -744.56555) / (x5 / x4)) / x9) + (5.176095 / (x9 / x5))) + 421.1194) + x7"
20,2671.02,"(sin(x7) / 0.051544327) + ((((x5 / x9) + 79.77616) * 5.465433) + ((-791.112 / (x5 / x4)) / x9))"
22,2622.7434,"(((((sin(x5) * 28.174776) + (-744.56555 / (x5 / x4))) / x9) + (5.176095 / (x9 / x5))) + 421.1194) + x7"
23,2622.4275,"(((((sin(x5) * sqrtabs(-744.56555)) + (-744.56555 / (x5 / x4))) / x9) + (5.176095 / (x9 / x5))) + 421.1194) + x7"
24,2619.0764,"(((((sin(sin(x5)) * sqrtabs(-744.56555)) + (-744.56555 / (x5 / x4))) / x9) + (5.176095 / (x9 / x5))) + 421.1194) + x7"
25,2611.7449,"(((((sin(x5) * (x4 / sqrtabs(x7))) + (-744.56555 / (x5 / x4))) / x9) + (5.176095 / (x9 / x5))) + 421.1194) + x7"
26,2527.5627,"(sin((x9 * 5.465433) / (x5 / x4)) / 0.051544327) + ((((x5 / x9) + 79.77616) * 5.465433) + ((-791.112 / (x5 / x4)) / x9))"
27,2358.1143,"(((-421.83157 / (34.94618 - x0)) + (((-363.75177 / (x5 / x5)) / (x5 / x4)) / x9)) + ((2.9127948 / (x9 / x5)) + 235.69861)) * 2.2124686"
43,2269.2417,"((((x9 + (-815.2953 / (x6 / x4))) / (x9 / ((-814.4289 / x5) + x3))) / (x6 / (375.06525 / (x5 / x6)))) / x4) + (((-491.44955 / (x5 / x4)) / x9) + (((12.754356 / (x9 / x5)) + 462.18665) * 0.9063549))"
45,2268.4329,"(((((x9 + -2.1497767) + (-815.2953 / (x6 / x4))) / (x9 / ((-814.4289 / x5) + x3))) / (x6 / (375.06525 / (x5 / x6)))) / x4) + (((-491.44955 / (x5 / x4)) / x9) + (((12.754356 / (x9 / x5)) + 462.18665) * 0.9063549))"
47,2268.2097,"(((((x5 / (-758.1465 / x9)) + (-815.2953 / (x6 / x4))) / (x9 / ((-814.4289 / x5) + x3))) / (x6 / (375.06525 / (x5 / x6)))) / x4) + (((-491.44955 / (x5 / x4)) / x9) + (((12.754356 / (x9 / x5)) + 462.18665) * 0.9063549))"
