gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
1,0.7040177,0.6310814,0.6336842,0.7300371,0.73003715,0.6538171,0.6198054,0.6198055,0.80867916,0.8328436,414.07306,395.86322,396.5485,420.11566,420.29745,426.21313,406.48105,406.48108,432.26868,433.12006,3.295837,3.295837,3.295837,10.750557,12.542316,6.625929,5.9017735,6.121749,6.6935477,7.058008,3,3,3,6,7,6.002,5.786,5.794,6.322,6.364
2,0.70401764,0.6336842,0.6336842,0.7221476,0.7221476,0.65381545,0.6198054,0.6198054,0.7962724,0.7962725,414.07303,396.5485,396.5485,419.56268,419.56268,423.9638,406.48105,406.48105,429.48444,432.22064,3.295837,3.295837,3.295837,6.931472,6.931472,6.625929,4.7862053,5.9435782,6.636728,6.952801,3,3,3,5,5,5.514,4.956,5.16,5.898,5.956
3,0.70401734,0.6336842,0.6336842,0.7221476,0.7221476,0.6538155,0.6198054,0.6198054,0.7962724,0.7962725,414.073,396.5485,396.5485,419.56268,419.56268,423.96378,406.48105,406.48105,429.48444,432.22064,3.295837,3.295837,3.295837,6.931472,6.931472,6.625929,2.7028382,5.9435782,6.636727,6.952677,3,3,3,5,5,4.958,4.382,4.45,5.412,5.426
4,0.70401734,0.6336842,0.6336842,0.7221476,0.7221476,0.6538156,0.6198054,0.6198054,0.7962724,0.7962725,414.073,396.5485,396.5485,419.56268,419.56268,423.96378,406.48105,406.48105,429.48444,429.48444,3.295837,3.295837,3.295837,6.931472,6.931472,6.625929,2.7028382,6.4260526,6.6367254,6.636727,3,3,3,5,5,4.168,3.556,3.79,4.548,4.574
5,0.70401734,0.6336842,0.6336842,0.7221476,0.7221476,0.6538171,0.6198054,0.6198054,0.7962722,0.7962725,414.073,396.5485,396.5485,419.56268,419.56268,423.9637,406.48105,406.48105,429.48444,429.48444,3.295837,3.295837,3.295837,6.931472,6.931472,6.625929,2.7028382,6.4260526,6.6367254,6.6367254,3,3,3,5,5,3.144,2.606,2.68,3.682,3.766
6,0.70401734,0.6336842,0.6336842,0.7221476,0.7221476,0.6538171,0.6198054,0.6198054,0.7962722,0.7962725,414.073,396.5485,396.5485,419.56268,419.56268,423.9637,406.48105,406.48105,429.48444,429.48444,3.295837,3.295837,3.295837,5.5451775,6.931472,6.625929,2.7028382,6.4553223,6.6367254,6.6367254,3,3,3,4,5,2.31,1.808,1.88,2.686,2.842
7,0.70401734,0.6336842,0.6336842,0.7221476,0.7221476,0.6538171,0.6198054,0.6198054,0.7962722,0.7962725,414.073,396.5485,396.5485,419.56268,419.56268,423.9637,406.18127,406.48105,429.48444,429.48444,3.295837,3.295837,3.295837,6.931472,6.931472,6.625876,2.7013383,4.787903,6.6367254,6.6367254,3,3,3,5,5,1.864,1.512,1.612,2.128,2.184
8,0.70401734,0.6336842,0.6336842,0.7221476,0.7221476,0.6538171,0.6198054,0.6198054,0.7962722,0.7962722,414.073,396.5485,396.5485,419.56268,419.56268,423.9637,406.18127,406.48105,429.48444,429.48444,3.295837,3.295837,3.295837,6.931472,6.931472,6.594922,2.7013383,2.7028382,6.6367254,6.6367254,3,3,3,5,5,1.91,1.546,1.654,2.274,2.394
9,0.70401734,0.63368416,0.6336842,0.7221476,0.7221476,0.6538171,0.6198054,0.6198054,0.7962722,0.7962729,414.073,396.54846,396.5485,419.56268,419.56268,423.9637,406.18127,406.1813,429.48444,429.48444,3.295837,3.295837,3.295837,6.931472,6.931472,6.5949163,2.7013383,2.7013388,6.6367254,6.6367254,3,3,3,5,5,2.082,1.636,1.72,2.494,2.578
10,0.70401734,0.63368416,0.6336842,0.7221476,0.7221477,0.65381706,0.61979693,0.6198054,0.7962722,0.7962729,414.073,396.54846,396.5485,419.56268,419.56268,423.96368,406.18127,406.1813,429.48444,429.48444,3.295837,3.295837,3.295837,6.931472,6.931472,6.5948935,2.7013383,2.7013388,6.6367254,6.6367254,3,3,3,5,5,2.296,1.87,1.916,2.766,2.872
11,0.70401746,0.63368416,0.6336842,0.7221476,0.7221477,0.6538158,0.6198001,0.6198055,0.7962722,0.7962725,414.073,396.54846,396.5485,419.56268,419.56268,423.96368,406.18127,406.18127,429.4844,429.4844,6.931472,3.295837,3.295837,6.931472,6.931472,2.7028384,2.7013383,2.7013383,6.6259294,6.6367254,5,3,3,5,5,2.568,2.084,2.284,2.968,3.214
12,0.70401746,0.63368416,0.6336842,0.7221476,0.7221476,0.6538155,0.6198053,0.6198055,0.7962725,0.7962725,414.073,396.54846,396.5485,419.56268,419.56268,423.70584,406.18124,406.18127,429.19705,429.4844,6.931472,3.295837,3.295837,6.931472,6.931472,2.701339,2.7013383,2.7013383,6.5949135,6.625929,5,3,3,5,5,2.818,2.448,2.55,3.338,3.648
13,0.70401746,0.63368416,0.6336842,0.7221475,0.7221475,0.6538155,0.6198055,0.6198055,0.7962725,0.7962725,414.073,396.54846,396.5485,419.56265,419.56265,423.70584,406.18124,406.18127,429.19696,429.19702,6.931472,3.295837,3.295837,6.931472,6.931472,2.701339,2.7013383,2.7013383,6.5948734,6.5949135,5,3,3,5,5,3.146,2.614,2.754,3.584,4.008
14,0.70401746,0.63368416,0.6336842,0.7221475,0.7221475,0.65381557,0.6198055,0.6198055,0.7962725,0.7962725,414.073,396.54846,396.5485,419.56265,419.56265,423.70578,406.18124,406.18127,429.19696,429.19702,6.931472,3.295837,3.295837,6.931472,6.931472,2.7013388,2.7013383,2.7013383,6.5948734,6.5949135,5,3,3,5,5,3.282,2.716,2.826,3.704,3.916
15,0.70401746,0.63368416,0.6336842,0.7221475,0.7221475,0.6538155,0.6198055,0.6198057,0.7962724,0.7962725,414.073,396.54846,396.5485,419.56265,419.56265,423.70578,406.18124,406.18127,429.19696,429.19702,6.931472,3.295837,3.295837,6.931472,6.931472,2.7013388,2.7013383,2.7013383,6.5949135,6.6259294,5,3,3,5,5,3.502,2.908,3.06,4.15,4.294
16,0.70401746,0.63368416,0.6336842,0.7221475,0.7221475,0.6538155,0.6198054,0.6198055,0.7962724,0.7962725,414.073,396.54846,396.5485,419.56265,419.56265,423.70578,406.18124,406.18127,429.19696,429.197,6.931472,3.295837,3.295837,6.931472,6.931472,2.7013388,2.7013383,2.7013383,6.5949135,6.6259294,5,3,3,5,5,3.628,3.148,3.304,4.242,4.446
17,0.70401746,0.63368416,0.6336842,0.7221475,0.7221475,0.6538155,0.6198055,0.6198057,0.7962724,0.7962725,414.073,396.54846,396.5485,419.56265,419.56265,423.70578,406.18124,406.18127,429.19696,429.19696,6.931472,3.295837,3.295837,6.931472,6.931472,2.7013388,2.7013383,2.7013383,6.5949135,6.6259294,5,3,3,5,5,3.772,3.216,3.328,4.482,4.518
18,0.70401746,0.63368416,0.6336842,0.7221475,0.7221475,0.6538153,0.6198055,0.6198057,0.7962722,0.7962725,414.073,396.54846,396.5485,419.56265,419.56265,423.70578,406.18124,406.18127,429.19696,429.19696,6.931472,3.295837,6.931472,6.931472,6.931472,2.7013388,2.7013383,2.7013383,2.7028382,6.584892,5,3,5,5,5,3.834,3.374,3.44,4.446,4.608
19,0.70401746,0.63368416,0.6336842,0.7221475,0.7221475,0.6538153,0.6198055,0.6198057,0.7962722,0.7962725,414.073,396.54846,396.5485,419.56265,419.56265,423.70578,406.18124,406.18127,429.19696,429.19696,6.931472,3.295837,6.931472,6.931472,6.931472,2.7013388,2.7013383,2.7013383,2.7028382,6.584892,5,3,5,5,5,3.974,3.49,3.516,4.628,4.652
20,0.7040174,0.63368416,0.6336842,0.7221475,0.7221475,0.6538155,0.6198055,0.6198055,0.7962722,0.7962725,414.073,396.54846,396.5485,419.56265,419.56265,423.70575,406.18124,406.18127,429.19696,429.19696,6.931472,3.295837,6.931472,6.931472,6.931472,2.7013385,2.6953156,2.7013383,2.7028382,6.584892,5,3,5,5,5,4.138,3.566,3.6,4.854,4.958
21,0.7040174,0.63368416,0.63368416,0.7221475,0.7221475,0.6538155,0.6198055,0.6198055,0.7962722,0.7962725,414.073,396.54846,396.54846,419.56265,419.56265,423.70575,406.18124,406.18124,429.19696,429.19696,6.931472,3.295837,6.931472,6.931472,6.931472,2.7013385,2.6953156,2.7013383,2.7028382,6.584892,5,3,5,5,5,4.306,3.614,3.68,5.086,5.264
22,0.70401746,0.63368416,0.63368416,0.7221475,0.7221475,0.6538155,0.6198055,0.6198055,0.7962722,0.7962725,414.07312,396.54846,396.54846,419.56265,419.56265,423.70575,406.18124,406.18124,429.19696,429.19696,6.931472,3.295837,6.931472,6.931472,6.931472,2.7013385,2.6953156,2.700588,2.7028382,6.584892,5,3,5,5,5,4.316,3.546,3.824,5.178,5.19
23,0.70401746,0.63368416,0.63368416,0.72214746,0.7221475,0.6538153,0.6198055,0.6198057,0.7962722,0.7962725,414.07306,396.54846,396.54846,419.56262,419.56265,423.70575,406.18124,406.18124,429.19693,429.19696,6.931472,3.295837,6.931472,6.931472,6.931472,2.7013385,2.6953156,2.700587,2.7028382,6.584891,5,3,5,5,5,4.47,3.874,4.004,5.068,5.19
24,0.70401746,0.63368416,0.63368416,0.72214746,0.7221475,0.6538153,0.6198055,0.6198057,0.7962722,0.7962725,414.07306,396.54846,396.54846,419.56262,419.56265,423.70575,406.18124,406.18124,429.19693,429.19696,6.931472,3.295837,6.931472,6.931472,6.931472,2.7013385,2.6953156,2.700587,2.7028382,6.584891,5,3,5,5,5,4.568,3.904,3.976,5.228,5.428
25,0.70401746,0.63368416,0.63368416,0.72214746,0.7221475,0.6538153,0.6198055,0.6198057,0.7962722,0.7962725,414.07306,396.54846,396.54846,419.56262,419.56265,423.70572,406.18124,406.18124,429.19693,429.19696,6.931472,3.295837,6.931472,6.931472,6.931472,2.7013388,2.6953156,2.700587,2.7028382,6.584891,5,3,5,5,5,4.584,3.812,4.094,5.216,5.252
26,0.70401746,0.63368416,0.63368416,0.7221475,0.7221475,0.6538153,0.6198055,0.6198055,0.7962722,0.7962724,414.07306,396.54846,396.54846,419.56265,419.56265,423.70572,406.18124,406.18124,429.19693,429.19696,6.931472,3.295837,6.931472,6.931472,6.931472,2.7013385,2.6953156,2.700587,2.7028382,6.584891,5,3,5,5,5,4.68,4.1,4.19,5.432,5.454
27,0.70401746,0.63368416,0.63368416,0.7221475,0.7221475,0.6538153,0.6198055,0.6198055,0.7962724,0.7962909,414.07306,396.54846,396.54846,419.56265,419.5628,423.70572,406.18124,406.18124,429.19693,429.19696,6.931472,6.931472,6.931472,6.931472,6.931472,2.7013385,2.6953156,2.6987407,2.702838,2.7028382,5,5,5,5,5,4.72,4.2,4.3,5.282,5.286
28,0.7040174,0.63368416,0.63368416,0.7221475,0.7221475,0.6538153,0.6198055,0.6198055,0.7962724,0.7962909,414.07306,396.54846,396.54846,419.56265,419.5628,423.70572,406.18124,406.18124,429.19693,429.19696,6.931472,6.931472,6.931472,6.931472,6.931472,2.7013385,2.6953156,2.6987407,2.702838,2.7028382,5,5,5,5,5,4.736,4.11,4.33,5.124,5.27
29,0.7040174,0.63368416,0.63368416,0.7221475,0.7221475,0.6538153,0.6198055,0.6198055,0.7962724,0.7962909,414.073,396.54846,396.54846,419.56265,419.5628,423.70572,406.18124,406.18124,429.19693,429.19696,6.931472,6.931472,6.931472,6.931472,6.931472,2.7013385,2.6953156,2.700587,2.702838,2.7028382,5,5,5,5,5,4.752,3.998,4.216,5.084,5.272
30,0.7040174,0.63368416,0.63368416,0.7221475,0.7221475,0.6538153,0.6198055,0.6198055,0.7962724,0.7962909,414.073,396.54846,396.54846,419.56265,419.5628,423.70572,406.18124,406.18124,429.19693,429.19696,6.931472,6.931472,6.931472,6.931472,6.931472,2.7013385,2.6953156,2.700587,2.702838,2.7028382,5,5,5,5,5,4.752,3.938,4.218,5.056,5.19
31,0.7040174,0.63368416,0.63368416,0.7221475,0.7221475,0.6538153,0.6198055,0.6198055,0.7962724,0.7962909,414.073,396.54846,396.54846,419.56265,419.5628,423.70572,406.18124,406.18124,429.19693,429.19696,6.931472,6.931472,6.931472,6.931472,6.931472,2.7013385,2.6953156,2.700587,2.702838,2.7028382,5,5,5,5,5,4.73,3.83,4.086,5.13,5.39
32,0.7040174,0.63368416,0.63368416,0.7221475,0.7221475,0.6538153,0.6198055,0.6198055,0.7962724,0.7962909,414.073,396.54846,396.54846,419.56265,419.5628,423.70572,406.18124,406.18124,429.19693,429.19696,6.931472,6.931472,6.931472,6.931472,6.931472,2.7013385,2.6953156,2.700587,2.702838,2.7028382,5,5,5,5,5,4.738,3.882,4.096,5.24,5.38
