Complexity,Loss,Equation
1,0.113488264,"2.9721477"
3,0.111846,"sqrtabs(sqrtabs(x56))"
4,0.073526785,"sqrtabs(x48) - 15.743651"
6,0.06139724,"sqrtabs(x48 - 256.1243) - 6.729509"
8,0.061278947,"sqrtabs(x48 - (326.21915 - x48)) - 16.37597"
9,0.057839423,"sqrtabs((x48 - 252.22462) - sin(x19)) - 6.936688"
11,0.057313558,"sqrtabs(246.2732 - (x48 - sin(x46 / x36))) - 7.2192574"
12,0.05517187,"sqrtabs((x48 - 252.22462) - (sin(x19) - sin(x46))) - 6.936688"
14,0.048535343,"sqrtabs(sqrtabs(sqrtabs(x46 * ((x46 + -335.52692) + exp(sqrtabs(x48 + -345.00427))))))"
16,0.048467398,"sqrtabs(sqrtabs(sqrtabs(((x46 + -335.52264) + exp(sqrtabs(x48 + -345.00427))) * x48) + -0.851078))"
17,0.047371995,"sqrtabs(sqrtabs(sqrtabs((sin(x46) + ((-335.46667 + x46) + exp(sqrtabs(x48 + -345.00427)))) * x48)))"
23,0.04721894,"sqrtabs(sqrtabs((sin(x46) + (sin(x46) + sin(x46))) + sqrtabs(((x46 + -335.27325) + exp(sqrtabs(x48 + -345.00427))) * x46)))"
24,0.042179853,"sqrtabs(sqrtabs(sqrtabs(sqrtabs(exp(sqrtabs(x0 + -203.43446))) * ((exp(sqrtabs(x48 + -344.2241)) + 0.9977358) + sqrtabs(sqrtabs(exp(x46 + -341.1171)))))))"
29,0.040291462,"sqrtabs(sqrtabs(sqrtabs((exp(sqrtabs(x48 + -344.3769) + ((x46 + -349.83542) / 11.841335)) + 4.087566) * ((x48 / (x4 + 0.7272897)) + sqrtabs(exp(sqrtabs(x46 + -194.96735)))))))"
33,0.040142708,"sqrtabs(sqrtabs(sqrtabs((exp(sqrtabs(x48 + -344.3769) + ((x46 + -349.83542) / 11.841335)) + 4.087566) * ((((-344.3769 + x46) + x46) / (x4 + 0.7272897)) + sqrtabs(exp(sqrtabs(x46 + -194.96735)))))))"
37,0.036231384,"sqrtabs(sqrtabs(sqrtabs((sqrtabs(x46 + -324.94617) + exp(sqrtabs(x48 + -345.1032) + ((x46 + -348.27725) / 17.097279))) * ((x46 / ((x4 + 1.0626621) + sin(x4 + x54))) + sqrtabs(exp(sqrtabs(x46 + -195.63228)))))))"
38,0.03480616,"sqrtabs(sqrtabs(sqrtabs((exp(sqrtabs(x48 + -344.59277) + ((x46 + -349.56592) / 14.0058365)) + 3.9385) * ((((x46 + -390.8835) + (x48 + 17.249376)) / ((x4 + 1.1309519) + sin(x54))) + sqrtabs(exp(sqrtabs(x46 + -195.38084)))))))"
41,0.03462402,"sqrtabs(sqrtabs(sqrtabs((exp(sqrtabs(x48 + -344.2739) + ((x46 + -349.87534) / 16.109982)) + sqrtabs(7.2134137 + (x46 + -335.35117))) * (((x54 + (246.2729 + 6.9213986)) / ((x4 + 1.1517124) + sin(x54))) + sqrtabs(exp(sqrtabs(x46 + -196.01138)))))))"
45,0.03438032,"sqrtabs(sqrtabs(sqrtabs((sqrtabs(x46 + -324.94617) + exp(sqrtabs(x48 + -345.1032) + ((x46 + -348.27725) / 17.097279))) * ((((x46 + -331.06332) + ((x46 + x54) + -196.21931)) / ((x4 + 1.0626621) + sin(x4 + x54))) + sqrtabs(exp(sqrtabs(x46 + -195.63228)))))))"
50,0.034320902,"sqrtabs(sqrtabs(sqrtabs((sqrtabs(sqrtabs((-195.63228 + x46) + x4)) + exp(sqrtabs(x48 + -345.1032) + ((x46 + -348.27725) / 17.097279))) * ((((x48 + -195.63228) + ((x46 + 17.097279) + (1.0626621 + 1.0626621))) / ((x4 + 1.0626621) + sin(-195.63228 + x54))) + sqrtabs(exp(sqrtabs(x46 + -195.63228)))))))"
