Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4443.2295,"powabs(x5, 1.3064157)"
5,4351.0503,"773.1914 - (36915.586 / x5)"
7,4160.409,"938.77356 - ((42549.32 / x5) + x2)"
9,2760.8586,"((-115979.67 / x5) + (121231.73 / x2)) + 471.01675"
11,2742.5706,"x2 - (((-129467.51 / x2) + (116177.21 / x5)) + -290.08835)"
12,2662.1743,"471.87408 - ((-121233.836 / (x2 + sin(x15))) + (115980.5 / x5))"
13,2324.12,"x8 - ((-79487.59 / x8) + ((143518.56 / x5) - (119424.12 / x2)))"
15,2239.7725,"x5 - ((((-74922.35 / x8) - -36.519405) + (135499.12 / x5)) - (120302.03 / x2))"
17,2232.1772,"x2 - ((((-74922.29 / x8) - -43.28743) + ((135499.2 / x5) - (120301.96 / x2))) - -6.132016)"
18,2228.9688,"(x5 - ((((-74922.35 / x8) - -36.519405) + (135499.12 / x5)) - (120302.03 / x2))) + sin(x5)"
19,2121.861,"(x5 - ((((-71487.0 / x8) - 447.8461) + (132054.11 / x5)) - (117031.34 / x2))) + (x22 + -553.66125)"
21,2049.0747,"((-0.23529342 - (((((-73247.21 / x8) - x22) - 557.144) + (138904.81 / x5)) - (117198.06 / x2))) + x22) + -603.4203"
22,2039.8525,"((sin(x5) - (((((-73247.21 / x8) - x22) - 557.144) + (138904.81 / x5)) - (117198.06 / x2))) + x22) + -603.4203"
23,1900.1049,"(139.04944 - (46116.97 / x22)) + ((x2 - ((138583.3 / x5) + (((-82106.85 / x8) - x8) - (128758.15 / x2)))) + x22)"
24,1887.7423,"(x22 - (19159.303 / x22)) + ((x22 - (((146419.3 / x5) + (-82348.02 / (x8 - sin(x5)))) - (125146.47 / x2))) + x22)"
25,1738.6266,"powabs(((x2 - ((147734.83 / x5) + (((-71487.734 / x8) - x22) - (147734.83 / x2)))) + 121.97364) + (x2 - (43142.074 / x22)), 1.0026898)"
27,1738.2421,"powabs((((x2 - (((-71487.53 / x8) - x22) + ((147733.55 / x5) - (147733.55 / x2)))) + 121.79778) - (43264.527 / x22)) + x2, 1.0036854) + -0.6365114"
28,1664.3014,"powabs(((x22 - ((((-71487.53 / x8) - x2) + (147733.55 / x5)) - (147734.78 / x2))) + (121.79772 - (43264.527 / (x22 - sin(x22))))) + x2, 1.0028301)"
31,1653.3073,"powabs(((x22 - ((((-71487.53 / x8) - x2) + (147733.55 / x5)) - (147734.78 / x2))) + (x2 - (43264.527 / (x22 - sin(x22))))) + (121.79772 - sin(x22)), 1.0028301)"
33,1651.3505,"powabs(((x22 - ((((-71487.53 / x8) - x2) + (147733.55 / x5)) - (147734.78 / x2))) + ((x2 + 1.0070004) - (43264.527 / (x22 - sin(x22))))) + (121.79772 - sin(x22)), 1.0028301)"
34,1580.3022,"powabs((x2 - (43142.074 / x22)) + (((x2 - (((147734.78 / x5) + ((-71487.62 / x8) - x22)) - (147735.0 / x2))) + 113.61138) - ((147734.78 / x22) / (x22 / sin(x22)))), 1.0070004)"
38,1575.2899,"powabs((x2 - (43142.074 / x22)) + (((x2 - (((147734.78 / x5) + ((-71487.62 / x8) - x22)) - (147734.78 / x2))) + 113.61138) - (x2 / (x22 / ((147734.78 / 113.61138) / (x22 / sin(x22)))))), 1.0070004)"
42,1547.9921,"powabs((x2 - (43142.074 / x22)) + ((113.61138 - (((147735.0 / x22) / ((x22 / x5) / (x5 / x22))) / (x22 / sin(x22)))) + (x2 - ((147734.78 / x5) + (((-71487.62 / x8) - x22) - (147735.0 / x2))))), 1.0070004)"
44,1547.2175,"powabs((x2 - (43142.074 / x22)) + ((113.61138 - (((147735.0 / x22) / ((x22 / x5) / (x5 / x22))) / (x22 / sin(x22)))) + (x2 - ((147734.78 / x5) + (((-71487.734 / x8) - x22) - (147735.0 / x2))))), 1.0070004) + 1.1415902"
48,1546.9474,"powabs(((((x2 - (43142.074 / x22)) + 113.61138) - (((147734.78 / x22) / ((x22 / x5) / (x5 / x22))) / ((x22 / sin(x22)) + (1.0070004 / (x22 / x2))))) + x2) - (((147734.78 / x5) + ((-71487.62 / x8) - x22)) - (147734.78 / x2)), 1.0070004)"
50,1545.6056,"powabs((x2 - (43142.074 / x22)) + ((113.61138 - (((147734.78 / x22) / ((x22 / x5) / (x5 / x22))) / (x22 / sin(x22)))) + (((x22 / (x5 / (x22 / x5))) + x2) - (((147734.78 / x5) + ((-71487.62 / x8) - x22)) - (147735.0 / x2)))), 1.0070004)"
