-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10786,162.08653,162.08653,3.295837,4.5839276,897.8887,1168.4388,0.4161839,0.26549417,154.20677,74.54431,6.12,Inf,3,"(X2 * 1.4156729) [likelihood params: Float32[29.96479]]"
2,20031,162.08653,162.08653,3.295837,4.5839276,897.8887,1168.4388,0.4161839,0.26549417,154.20677,74.54431,5.56,Inf,3,"(X2 * 1.4156729) [likelihood params: Float32[29.96479]]"
3,28937,157.64677,157.64677,3.295837,4.730214,674.1266,705.3136,0.5616762,0.55662465,149.62073,70.48169,5.146,Inf,3,"(20334.07 / X4) [likelihood params: Float32[25.963947]]"
4,37583,157.64676,157.64676,3.295837,4.730192,674.1267,705.31335,0.56167614,0.55662477,149.62073,70.48168,4.182,Inf,3,"(20334.078 / X4) [likelihood params: Float32[25.963951]]"
5,45605,157.64676,157.64676,3.295837,4.730192,674.1267,705.31335,0.56167614,0.55662477,149.62073,70.48168,3.152,Inf,3,"(20334.078 / X4) [likelihood params: Float32[25.963951]]"
6,52410,157.64676,157.64676,3.295837,4.730192,674.1267,705.31335,0.56167614,0.55662477,149.62073,70.48168,2.542,Inf,3,"(20334.078 / X4) [likelihood params: Float32[25.963951]]"
7,58668,156.8204,156.8204,5.4930615,1.706615,674.12665,705.31305,0.56167614,0.556625,149.62073,70.48168,2.166,Inf,5,"((3.963633e6 / X4) / 194.92545) [likelihood params: Float32[25.963947]]"
8,65096,156.64392,156.64392,5.4930615,1.5301354,674.1266,705.31354,0.5616762,0.55662465,149.62073,70.48169,2.17,6.805647e35,5,"((406093.38 / 19.971071) / X4) [likelihood params: Float32[25.963947]]"
9,71861,154.70659,154.70659,6.931472,4.9456162,440.9656,781.0911,0.7132798,0.5089892,142.8295,72.73623,2.362,6.805647e35,5,"((X2 / 0.0068128495) / X4) [likelihood params: Float32[20.999182]]"
10,79551,154.70638,154.70638,6.931472,4.945408,440.9656,780.92914,0.7132798,0.5090911,142.8295,72.733475,2.516,6.805647e35,5,"((X2 / 0.0068132035) / X4) [likelihood params: Float32[20.999182]]"
11,87558,154.70638,154.70638,6.931472,4.945408,440.9656,780.92914,0.7132798,0.5090911,142.8295,72.733475,2.736,6.805647e35,5,"((X2 / 0.0068132035) / X4) [likelihood params: Float32[20.999182]]"
12,96025,154.70638,154.70638,6.931472,4.945408,440.9656,780.92914,0.7132798,0.5090911,142.8295,72.733475,2.762,4778.4766,5,"((X2 / 0.0068132035) / X4) [likelihood params: Float32[20.999182]]"
13,104696,154.70638,154.70638,6.931472,4.945408,440.9656,780.92914,0.7132798,0.5090911,142.8295,72.733475,2.762,6.805647e35,5,"((X2 / 0.0068132035) / X4) [likelihood params: Float32[20.999182]]"
14,113521,154.70638,154.70638,6.931472,4.945408,440.9656,780.92914,0.7132798,0.5090911,142.8295,72.733475,2.942,6.805647e35,5,"((X2 / 0.0068132035) / X4) [likelihood params: Float32[20.999182]]"
15,122431,154.70638,154.70638,6.931472,4.945408,440.9656,780.92914,0.7132798,0.5090911,142.8295,72.733475,3.0,3.2985268e7,5,"((X2 / 0.0068132035) / X4) [likelihood params: Float32[20.999182]]"
16,131660,154.70638,154.70638,6.931472,4.945408,440.9656,780.92914,0.7132798,0.5090911,142.8295,72.733475,3.16,9.465979e7,5,"((X2 / 0.0068132035) / X4) [likelihood params: Float32[20.999182]]"
17,140581,154.70638,154.70638,6.931472,4.945408,440.9656,780.92914,0.7132798,0.5090911,142.8295,72.733475,3.2,1.3692229e6,5,"((X2 / 0.0068132035) / X4) [likelihood params: Float32[20.999182]]"
18,149428,154.70638,154.70638,6.931472,4.945408,440.9656,780.92914,0.7132798,0.5090911,142.8295,72.733475,3.312,Inf,5,"((X2 / 0.0068132035) / X4) [likelihood params: Float32[20.999182]]"
19,158546,154.70638,154.70638,6.931472,4.945408,440.9656,780.92914,0.7132798,0.5090911,142.8295,72.733475,3.456,6.805647e35,5,"((X2 / 0.0068132035) / X4) [likelihood params: Float32[20.999182]]"
20,166926,154.70638,154.70638,6.931472,4.945408,440.9656,780.92914,0.7132798,0.5090911,142.8295,72.733475,3.476,6.805647e35,5,"((X2 / 0.0068132035) / X4) [likelihood params: Float32[20.999182]]"
21,176947,154.70638,154.70638,6.931472,4.945408,440.9656,780.92914,0.7132798,0.5090911,142.8295,72.733475,3.832,Inf,5,"((X2 / 0.0068132035) / X4) [likelihood params: Float32[20.999182]]"
22,186737,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.172,6.805647e35,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
23,196432,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.296,7.2426775e10,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
24,206344,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.488,6.805647e35,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
25,215599,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.22,Inf,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
26,224710,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.124,1.8636297e9,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
27,234370,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,3.996,4.410184e11,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
28,243460,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.064,1.293541e11,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
29,252775,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.156,1.13954144e11,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
30,262089,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.068,Inf,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
31,271757,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.1,6.45259e10,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
32,281512,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.364,Inf,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
33,291505,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.26,Inf,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
34,301663,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.28,6.805647e35,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
35,310657,154.06369,154.06369,9.704061,1.5301354,440.96555,780.9794,0.71327984,0.50905955,142.8295,72.73433,4.236,Inf,7,"((X2 / (630.10425 / 92484.305)) / X4) [likelihood params: Float32[20.99918]]"
36,319943,152.98688,152.98688,5.4930615,2.2119145,514.0099,374.22238,0.6657857,0.7647557,145.2819,66.06123,4.208,1.4466405e10,5,"((529510.0 / 5.4869876) / X13) [likelihood params: Float32[22.671785]]"
37,329286,152.98688,152.98688,5.4930615,2.2119145,514.0099,374.22238,0.6657857,0.7647557,145.2819,66.06123,4.004,5.3235048e17,5,"((529510.0 / 5.4869876) / X13) [likelihood params: Float32[22.671785]]"
38,338419,152.3051,152.3051,5.4930615,1.5301356,514.0099,374.2228,0.6657857,0.7647555,145.2819,66.06124,3.956,Inf,5,"((298674.78 / 3.0949843) / X13) [likelihood params: Float32[22.671785]]"
39,347707,152.3051,152.3051,5.4930615,1.5301356,514.0099,374.2228,0.6657857,0.7647555,145.2819,66.06124,4.14,4.1248982e12,5,"((298674.78 / 3.0949843) / X13) [likelihood params: Float32[22.671785]]"
40,356942,152.3051,152.3051,5.4930615,1.5301356,514.0099,374.2228,0.6657857,0.7647555,145.2819,66.06124,3.676,2.213683e19,5,"((298674.78 / 3.0949843) / X13) [likelihood params: Float32[22.671785]]"
41,366330,152.3051,152.3051,5.4930615,1.5301356,514.0099,374.2228,0.6657857,0.7647555,145.2819,66.06124,3.904,8.843431e10,5,"((298674.78 / 3.0949843) / X13) [likelihood params: Float32[22.671785]]"
42,375545,152.3051,152.3051,5.4930615,1.5301356,514.0099,374.2228,0.6657857,0.7647555,145.2819,66.06124,3.916,6.805647e35,5,"((298674.78 / 3.0949843) / X13) [likelihood params: Float32[22.671785]]"
