id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Exp((Exp((Abs((t0 - t1)) ^ (Abs(Sin((Abs(Sin(((t2 + t3) - x1))) ^ Log((Abs(t4) ^ ((Sin(((Sqrt(Abs((Exp(t5) * t6))) * t7) - t8)) / (Sqrt(Abs(((x1 + t9) / t10))) * t11)) - Sin(x0))))))) ^ Sqrt(Abs((x1 - x2)))))) / Exp((x0 * Exp(t12))))),-0.1626266165172498;0.5996651847088703;0.8069954331211253;-0.4449428502908346;-7.431276043368101e-2;-0.17292039141265794;-0.37553579114118674;-0.10731698894876343;6.2125491006033984e-2;-0.3721422896774693;0.9551177911512877;0.4809885194836731;-5.639733962141114,50,3.7673159251513706,15.368694303100899,0.6523829826402441,-0.11600799374811732
