id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Abs((Abs(((Sqrt(Abs(t0)) - Exp((Abs(Sqrt(Abs(t1))) ^ x2))) + Log(Sqrt(Abs(Exp(t2)))))) ^ Sin(((Abs((Log(Log(Exp((x0 - t3)))) * t4)) ^ (t5 * Exp(Sin(Sqrt(Abs((Abs(x0) ^ t6))))))) * Sin(t7))))) ^ (t8 / Log(Sqrt(Abs(Exp(Exp((((x2 + t9) / x2) + t10)))))))),1.5059325126132863;-0.4277344253887525;0.24369477763391847;0.956617712816022;-0.37739683461320095;-0.35266260232915675;0.827357393305568;-1.5268309837307124;2.805297865331803;-12.470097850456773;-9.957591060952192e-2,49,6.958843424619033,7.9445116749560585,0.42859340210947017,0.39077947010527425
