id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Log(Exp(((x0 * t0) - (((Abs((((((t1 - t2) + Sin(x2)) / t3) - t4) + Sqrt(Abs(x0)))) ^ (Sin((Sqrt(Abs(x1)) - t5)) / (Sin((x0 - t6)) + x0))) + (Sin((Sin(x0) - (Sin((Sqrt(Abs(x1)) - t7)) + x0))) / t8)) * t9)))),-7.175789910933818e-2;0.27903464397808103;0.5377040525768908;-0.6675829111749759;1.996452937205393;-2.8539066211332935;1.3599057467713722;1.3519819445111163;-5.118087306342437;-12.78150641161018,48,6.021660867169869,6.28615017817798,0.572149268680378,0.2659861626875536
