id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Exp(Sin(((x2 - Sin((x2 - x1))) / Sqrt(Abs((t0 * (t1 - x0))))))) - t2) + (Exp(Log(x0)) * t3)) - Log(Exp(Log((Abs(t4) ^ Sin((((Sqrt(Abs(Sqrt(Abs((t5 * (t6 - (Abs(t7) ^ t8))))))) * Log(((Abs(t9) ^ t10) / x1))) - t11) - x0))))))),0.6257165187646924;-1.1908902400096764;-11.163184387244133;-6.121471390938607e-2;-0.12222762756809928;0.9024794961940097;1.0069532754760701e-2;-0.23218582027200402;0.7735097603271688;-0.8808944870526746;-0.4497451354480875;0.4923389425591179,50,6.260283064117679,7.460400932818678,0.555194696889423,0.12887262292947566
