Complexity,Loss,Equation
1,0.14150095,"7.80694"
3,0.039443035,"x2 + 4.4206324"
5,0.031619325,"powabs(x2, 1.1470995) + 3.7533023"
6,0.026011556,"powabs(-0.28900176, sin(x2)) + 6.4108257"
7,0.014839106,"(x2 + 3.687108) + powabs(x3, -0.45669663)"
8,0.013765611,"(x2 + 3.2029428) + exp(powabs(2.4410527, x3))"
9,0.012419337,"(powabs(x2 + -5.5894337, x3) + 4.1831694) + x2"
10,0.004539075,"x2 + (x2 + powabs(x3 + 0.442671, sin(x2)))"
11,0.0042806296,"(x2 + (x2 + powabs(x3, 3.005715 - x2))) + 0.1889226"
12,0.004181084,"(x2 + (x2 + powabs(x3 + 0.442671, sin(x2)))) - -0.011290793"
13,0.002065062,"powabs(powabs(1.3914986, x3) + 0.9986232, powabs(x2 + -2.3342445, 1.9388049)) + 6.1196423"
15,0.0020604986,"powabs(powabs(1.4534975, x3) + 1.0966154, powabs(powabs(x2 + -2.3424335, x2), 0.49754518)) + 6.0733547"
17,0.0020172582,"powabs(powabs(1.3406935, x3) + 1.0367833, powabs(x2 + -2.350024, powabs(1.338677, x3) + 1.1382389)) + 6.0665016"
19,0.0018793838,"powabs(powabs(1.3443608, x3) + powabs(-1.8389248, powabs(x2 + -3.886907, 2.7149086)), powabs(x2 + -2.3280973, 2.0463657)) + 5.9428477"
22,0.0017080727,"powabs(powabs(-1.8309884, x3) + powabs(x3, sin(x2 + (x1 + 6.736108))), powabs(x2 + -2.6027029, 3.0987668)) + (x2 + 3.3343651)"
24,0.0016619511,"powabs(powabs(-1.8309884, x3) + powabs(x3, sin(x2 + (x1 + 6.736108))), powabs(powabs(x2 + -2.6027029, 0.928734), 3.0987668)) + (x2 + 3.3343651)"
26,0.0010878248,"powabs(powabs(-1.9394044, x3) + powabs(x3, sin((x2 + x1) + 0.49123847)), powabs(powabs(x2 + -2.6034052, -2.6034052), -2.6034052 + x1)) + (x2 + 3.352571)"
30,0.0010492395,"(x2 + 3.3571882) + powabs(powabs(-1.9445994, x3) + powabs(x3, sin(x2 + (x1 + 0.46356356))), powabs(powabs(x2 + -2.5955958, powabs(0.46356356, x1)), 3.3550966 + (5.0144367 + 0.46356356)))"
31,0.0009788552,"powabs(powabs(-1.9394044, x3) + powabs(x3, sin((x2 + x1) + 0.49123847)), powabs(powabs(x2 + -2.6034052, -1.9087248), sin((x2 + x1) + -4.8077664) + -1.3729432)) + (x2 + 3.352571)"
32,0.0009605731,"powabs(powabs(-2.5153754, x3) + powabs(x3, sin((x2 + x1) + 0.65405864)), powabs(powabs(x2 + -2.5153754, powabs(sin(sin((x2 + x1) + 0.65405864)), x1)), 7.677647)) + (x2 + 3.3680348)"
33,0.00087648456,"(x2 + 3.3571882) + powabs(powabs(x3, sin(x2 + (x1 + 0.6280967))) + powabs(-2.3672051, x3), powabs(powabs(x2 + -2.533247, powabs(sin(x2 + (x1 + 0.5231475)), x1)), x2 + 1.9660814))"
34,0.0008471482,"(x2 + 3.3657715) + powabs(powabs(-2.9169223, x3) + powabs(x3, sin(sin((x2 + 0.70769984) + x1))), powabs(powabs(x2 + -2.4934137, powabs(sin(x1 + 4.2545247), x2 + -2.4934137)), x2 + x2))"
35,0.00082501525,"(x2 + 3.3657715) + powabs(powabs(-2.9169223, x3) + powabs(x3, sin(sin(sin((x2 + 0.70769984) + x1)))), powabs(powabs(x2 + -2.4934137, powabs(sin(x1 + 4.2545247), x2 + -2.4934137)), x2 + x2))"
38,0.0008072295,"powabs(powabs(-2.2207577, x3) + powabs(x3, sin(x2 + (x1 + 0.5693129))), powabs(powabs(x2 + -2.558252, 1.1113414), (sin(x1 + 0.93176734) + 0.76629543) + powabs(-0.13945787, sin((x2 + x1) + 1.4060892)))) + (x2 + 3.3647892)"
39,0.00079529313,"(x2 + 3.3657715) + powabs(powabs(-2.9169223, x3) + powabs(x3, sin(sin(sin((x2 + 0.70769984) + x1)))), powabs(powabs(x2 + -2.4934137, powabs(sin(x1 + 4.2545247), 0.95192724)), x2 + powabs(0.101178415, sin(x2 + exp(0.81965864)))))"
40,0.0007920415,"(x2 + 3.3657715) + powabs(powabs(-2.9169223, x3) + powabs(x3, sin(sin((x2 + 0.70769984) + x1))), powabs(powabs(x2 + -2.4934137, powabs(sin(x1 + 4.2545247), 0.95192724)), (x2 + x1) + powabs(0.101178415, sin(sin(x2) + -2.4823031))))"
41,0.0007858621,"(x2 + 3.3657715) + powabs(powabs(-2.9169223, x3) + powabs(x3, sin(sin(x2 + (0.70769984 + x1)))), powabs(powabs(x2 + -2.4934137, powabs(sin(x1 + 4.2545247), 0.95192724)), (sin(3.3657715) + 5.194544) + powabs(0.101178415, sin(sin(x2) + -2.4823031))))"
42,0.00078442524,"(x2 + 3.3657715) + powabs(powabs(-2.9169223, x3) + powabs(x3, sin(sin(sin((x2 + 0.70769984) + x1)))), powabs(powabs(x2 + -2.4934137, powabs(sin(x1 + 4.2545247), 0.95192724)), (sin(-0.57906395) + 5.194544) + powabs(0.101178415, sin(sin(x2) + -2.4823031))))"
43,0.0007810842,"(x2 + 3.3657715) + powabs(powabs(-2.9169223, x3) + powabs(x3, sin(sin(x2 + (0.70769984 + x1)))), powabs(powabs(x2 + -2.4934137, powabs(sin(x1 + 4.2545247), 0.95192724)), (sin(x1 + 4.2545247) + 5.194544) + powabs(0.101178415, sin(sin(x2) + -2.4823031))))"
44,0.0007794736,"(x2 + 3.3657715) + powabs(powabs(-2.9169223, x3) + powabs(x3, sin(sin(x2 + (0.70769984 + x1)))), powabs(powabs(x2 + -2.4934137, powabs(sin(x1 + 4.2545247), 0.95192724)), (sin(sin(x1 + 4.2545247)) + 5.194544) + powabs(0.101178415, sin(sin(x2) + -2.4823031))))"
45,0.0007761257,"(x2 + 3.3657715) + powabs(powabs(-2.9169223, x3) + powabs(x3, sin(sin(x2 + (0.70769984 + x1)))), powabs(powabs(x2 + -2.4934137, powabs(sin(x1 + 4.2545247), 0.95192724)), (sin(x3 + (x3 + x1)) + 5.194544) + powabs(0.101178415, sin(sin(x2) + -2.4823031))))"
49,0.0007576861,"(x2 + 3.3657715) + powabs(powabs(x3, sin(sin((x2 + 0.70769984) + x1))) + powabs(-2.9169223, x3), powabs(powabs(x2 + -2.4934137, powabs(sin(x1 + 4.2545247), 0.95192724)), (sin(x3 + powabs(powabs(x3, -2.4934137), -2.4934137)) + (x1 + x2)) + powabs(0.101178415, sin(sin(x2) + -2.4934137))))"
