id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,7.806943880865845,7.806943880865845,1,0.14150096174065135,0.14150096174065135,0.18190821005750613,-8.881784197001252e-16,-8.881784197001252e-16,-0.1433759710399678,0.14150096174065135,0.14150096174065135,0.18190821005750613,0.14150096174065135,0.14150096174065135,0.18190821005750613
1,(x2 + 4.420626612831541),4.420626612831541,3,3.9443042019858654e-2,3.9443042019858654e-2,3.9520165835152755e-2,0.7212524810103307,0.7212524810103307,0.7515977537619457,3.9443042019858654e-2,3.9443042019858654e-2,3.9520165835152755e-2,3.3352799080241877,3.3352799080241877,3.335357031839482
2,Sqrt(Abs((x2 * -18.02988854191603))),-18.02988854191603,5,3.4788234002144806e-2,3.4788234002144806e-2,3.30687009152626e-2,0.7541484271611799,0.7541484271611799,0.7921481498385043,3.4788234002144806e-2,3.4788234002144806e-2,3.30687009152626e-2,5.579965678481707,5.579965678481707,5.578246145394825
3,((Abs(-5.15234653037453e-3) ^ x2) + 7.806817466725273),-5.15234653037453e-3;7.806817466725273,6,0.14150103629339916,0.14150103629339916,0.18187014368228605,-5.268709626360391e-7,-5.268709626360391e-7,-0.14313670653003996,0.14150103629339916,0.14150103629339916,0.18187014368228605,7.072972841892852,7.072972841892852,7.11334194928174
4,(x2 + (4.261392692171918 + Exp(x3))),4.261392692171918,6,1.5875339364907995e-2,1.5875339364907995e-2,1.4763188406544479e-2,0.8878075514850212,0.8878075514850212,0.9072066352879697,1.5875339364907995e-2,1.5875339364907995e-2,1.4763188406544479e-2,9.672502813969508,9.672502813969508,9.671390663011145
5,((Abs((x1 / x3)) ^ 0.11880175031948434) * 7.990737427957673),0.11880175031948434;7.990737427957673,8,1.3032724908120826e-2,1.3032724908120826e-2,8.47975884021923e-3,0.9078965630494601,0.9078965630494601,0.946700852616518,1.3032724908120826e-2,1.3032724908120826e-2,8.47975884021923e-3,12.555349009504505,12.555349009504505,12.550796043436604
6,(7.39023714409576 + ((Sin(x2) * 2.590356130885395) / x3)),7.39023714409576;2.590356130885395,8,6.434803990561522e-3,6.434803990561522e-3,6.3931345231054895e-3,0.9545246625082627,0.9545246625082627,0.9598162370404608,6.434803990561522e-3,6.434803990561522e-3,6.3931345231054895e-3,15.573715996433068,15.573715996433068,15.57367432696561
7,((((x2 + -3.2134618538119173) / x3) * -2.7840765857644834) + 7.456832161826484),-3.2134618538119173;-2.7840765857644834;7.456832161826484,9,5.387350109995341e-3,5.387350109995341e-3,7.147273550191297e-3,0.9619271131183582,0.9619271131183582,0.9550761296966483,5.387350109995341e-3,5.387350109995341e-3,7.147273550191297e-3,16.13122257316249,16.13122257316249,16.132982496602686
8,(6.359653844986214 + (Abs((-0.8127919573509952 + (Abs(x3) ^ -0.9787829864102797))) ^ Sin(x2))),6.359653844986214;-0.8127919573509952;-0.9787829864102797,12,3.6419799504492584e-3,3.6419799504492584e-3,5.007733248368742e-3,0.9742618007280797,0.9742618007280797,0.9685241151911028,3.6419799504492584e-3,3.6419799504492584e-3,5.007733248368742e-3,17.921236672230997,17.921236672230997,17.92260242552892
9,((Abs(((x3 + x2) * 201.68153966358142)) ^ Sin((x2 + 34.06481518594677))) + 7.370617677186517),201.68153966358142;34.06481518594677;7.370617677186517,13,4.082698704689806e-2,4.082698704689806e-2,3.0576158746623283e-2,0.7114720172593072,0.7114720172593072,0.8078149128808382,4.082698704689806e-2,4.082698704689806e-2,3.0576158746623283e-2,23.391748775710656,23.391748775710656,23.38149794741038
10,((x2 * 0.6011232839013954) + ((Abs((x3 + x2)) ^ (x2 + -2.97720036786853)) + 4.518913148440945)),0.6011232839013954;-2.97720036786853;4.518913148440945,14,2.7886836493716464e-3,2.7886836493716464e-3,4.189183602091436e-3,0.9802921222932544,0.9802921222932544,0.973669072619692,2.7886836493716464e-3,2.7886836493716464e-3,4.189183602091436e-3,23.295661783614086,23.295661783614086,23.297062283566806
11,((-0.639807596728436 * (x1 / x3)) + ((Abs((x2 + -2.864444699814345)) ^ Log(Sqrt(Abs((x0 + x4))))) + 6.930542199981772)),-0.639807596728436;-2.864444699814345;6.930542199981772,19,1.9529633028393207e-3,1.9529633028393207e-3,5.356625662086276e-3,0.9861982330097601,0.9861982330097601,0.9663311674280708,1.9529633028393207e-3,1.9529633028393207e-3,5.356625662086276e-3,42.24536600969885,42.24536600969885,42.248769672058096
