-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10103,7650.271,7650.271,8.04719,7.245769,250716.52,251409.95,0.5328975,0.51843476,7634.978,79173.79,5.746,Inf,5,"sqrt(abs((-1.1153834e7 / exp(X1)))) [likelihood params: Float32[500.71576]]"
2,18384,7650.271,7650.271,8.04719,7.245769,250716.52,251409.95,0.5328975,0.51843476,7634.978,79173.79,5.258,Inf,5,"sqrt(abs((-1.1153834e7 / exp(X1)))) [likelihood params: Float32[500.71576]]"
3,25291,7650.271,7650.271,8.04719,7.245769,250716.52,251409.95,0.5328975,0.51843476,7634.978,79173.79,4.656,Inf,5,"sqrt(abs((-1.1153834e7 / exp(X1)))) [likelihood params: Float32[500.71576]]"
4,31711,7650.271,7650.271,8.04719,7.245769,250716.52,251409.95,0.5328975,0.51843476,7634.978,79173.79,4.264,Inf,5,"sqrt(abs((-1.1153834e7 / exp(X1)))) [likelihood params: Float32[500.71576]]"
5,38630,7650.271,7650.271,8.04719,7.245769,250716.52,251409.95,0.5328975,0.51843476,7634.978,79173.79,3.258,Inf,5,"sqrt(abs((-1.1153834e7 / exp(X1)))) [likelihood params: Float32[500.71576]]"
6,44410,7650.2705,7650.2705,8.04719,7.2457285,250716.25,251410.44,0.53289795,0.5184338,7634.9775,79173.8,2.336,Inf,5,"sqrt(abs((-1.1153888e7 / exp(X1)))) [likelihood params: Float32[500.71576]]"
7,48864,7650.2705,7650.2705,8.04719,7.2457285,250716.25,251410.44,0.53289795,0.5184338,7634.9775,79173.8,1.446,Inf,5,"sqrt(abs((-1.1153888e7 / exp(X1)))) [likelihood params: Float32[500.71576]]"
8,53083,7650.2705,7650.2705,8.04719,7.2457285,250716.25,251410.44,0.53289795,0.5184338,7634.9775,79173.8,1.29,Inf,5,"sqrt(abs((-1.1153888e7 / exp(X1)))) [likelihood params: Float32[500.71576]]"
9,57871,7650.2705,7650.2705,8.04719,7.2457285,250716.25,251410.44,0.53289795,0.5184338,7634.9775,79173.8,1.514,Inf,5,"sqrt(abs((-1.1153888e7 / exp(X1)))) [likelihood params: Float32[500.71576]]"
10,63987,7650.2705,7650.2705,8.04719,7.2457285,250716.25,251410.44,0.53289795,0.5184338,7634.9775,79173.8,1.762,Inf,5,"sqrt(abs((-1.1153888e7 / exp(X1)))) [likelihood params: Float32[500.71576]]"
